MONTH_YEAR,STN_CODE,NAMEOFMONITORINGLOCATION,USEBASEDCLASS,DO,PH,CONDUCTIVITY,BOD,NITRATE_N,FECAL_COLI,TOTAL_COLI,CARBONATE,BICARBONATE,PHENOLPHTHALEINALKALINITY,TOTALALKALINITY,CHLORIDES,COD,TOTALKJELDAHLNITROGEN,AMMONICALN,TOTALHARDNESS,CAASCACO3,MGASCACO3,SULPHATE,SODIUM,TOTALDISSOLVEDSOLIDS,TOTALSUSPENDEDSOLIDS,PHOSPHATE,BORON,POTASSIUM,FLUORIDE,SODIUMPERCENTAGE,SAR,ORTHOPHOSPHATE,YEAR
07/24,5563.0,"Segehalli Lake Baavanapura Road Battarahalli , Bangalore East","E (Irrigation, industrial cooling and controlled waste)",0.8,6.5,909.0,41.0,3.1,2600.0,22000.0,3.0,324.0,5.0,324.0,88.0,204.0,29.0,20.0,204.0,108.0,96.0,22.0,85.0,596.0,98.0,1.9,0.5,23.0,0.22,44.0,3.0,5.3,2024.0
07/24,5564.0,"Kannamangala Lake Hoskote Main
Road , Bengalore","D (Propagation of wild
life,fisheries)",4.4,7.6,1692.0,8.0,5.9,1700.0,7000.0,3.0,168.0,5.0,168.0,428.0,80.0,1.5,0.57,328.0,172.0,156.0,58.0,200.0,1112.0,24.0,0.2,0.5,43.0,0.35,53.0,5.0,0.3,2024.0
07/24,5565.0,"Kannur Lake Near By Hennur Road
Bengalore","D (Propagation of wild
life,fisheries)",5.7,7.8,925.0,5.0,3.2,230.0,5400.0,3.0,132.0,5.0,132.0,212.0,64.0,1.5,0.4,148.0,80.0,68.0,19.0,150.0,626.0,50.0,0.2,0.5,57.0,0.44,59.0,5.0,0.05,2024.0
07/24,5566.0,"Basavanapura Lake Ayyappa Nagr Main Road , K. R. Puram , Bengaluru","E (Irrigation, industrial cooling and controlled waste)",2.2,7.5,607.0,18.0,2.1,3200.0,14000.0,3.0,144.0,5.0,144.0,76.0,120.0,3.8,2.7,132.0,72.0,60.0,29.0,88.0,408.0,20.0,0.44,0.5,21.0,0.33,54.0,3.0,1.1,2024.0
07/24,5568.0,"Ulsoor Lake Near Kalyani,Bengaluru","D (Propagation of wild
life,fisheries)",6.5,8.8,456.0,8.0,1.43,310.0,3500.0,32.0,60.0,16.0,76.0,60.0,76.0,1.5,0.4,68.0,40.0,28.0,12.0,29.0,304.0,10.0,0.2,0.5,3.0,0.28,47.0,2.0,0.05,2024.0
07/24,5569.0,"Byrasandra Upper Lake,Bengaluru","D (Propagation of wild
life,fisheries)",4.7,6.8,555.0,9.0,2.2,9.2,70.0,3.0,168.0,5.0,168.0,52.0,80.0,1.5,0.4,216.0,112.0,104.0,9.0,45.0,372.0,20.0,0.67,0.5,3.0,0.29,31.0,1.3,1.8,2024.0
07/24,5570.0,"Soulkere, Kaikondrahalli Vill,Bengaluru","E (Irrigation, industrial cooling and controlled waste)",1.8,7.8,1366.0,18.0,4.8,320.0,5400.0,3.0,388.0,5.0,388.0,248.0,118.0,23.0,18.0,376.0,192.0,184.0,33.0,143.0,928.0,86.0,0.9,0.5,33.0,0.22,42.0,3.2,1.8,2024.0
07/24,5571.0,"Kudlu Doddakere, Kudlu Vill,Bengaluru","E (Irrigation, industrial cooling and controlled waste)",0.3,9.8,1104.0,78.0,3.9,1700.0,9400.0,48.0,52.0,24.0,76.0,236.0,260.0,3.8,2.9,236.0,124.0,112.0,58.0,120.0,752.0,58.0,0.5,0.5,36.0,0.2,48.0,3.4,1.0,2024.0
07/24,5572.0,"Kudlu Chikkakere, Bgp Layout Kudlu Vill ,Bengaluru","E (Irrigation, industrial cooling and controlled waste)",1.9,8.2,964.0,27.0,3.4,330.0,9200.0,3.0,172.0,5.0,172.0,116.0,179.0,3.4,2.6,156.0,84.0,72.0,95.0,105.0,656.0,68.0,0.5,0.5,32.0,0.2,36.0,2.4,1.0,2024.0
07/24,5574.0,"Anjanapura Lake ( Avala Halli Lake) Anjanapura,Bengaluru","E (Irrigation, industrial cooling and controlled waste)",1.2,6.7,489.0,40.0,1.9,1400.0,4800.0,3.0,112.0,5.0,112.0,80.0,200.0,4.9,4.1,132.0,72.0,60.0,20.0,47.0,334.0,10.0,0.96,0.5,11.0,0.2,41.0,2.0,2.68,2024.0
08/24,1388.0,Ulsoor Lake Training Centre Of Fish Breeding,"D (Propagation of wild life,fisheries)",6.0,8.6,381.0,6.0,1.53,430.0,2200.0,16.0,88.0,8.0,96.0,60.0,56.0,1.5,0.4,80.0,44.0,36.0,12.0,27.0,258.0,34.0,0.2,0.5,2.0,0.28,41.0,1.31,0.05,2024.0
08/24,2778.0,River Arkavathi At Tippagondanahalli Reservoir,"D (Propagation of wild life,fisheries)",5.9,7.8,1281.0,7.0,4.76,390.0,5400.0,3.0,272.0,5.0,272.0,272.0,60.0,1.5,0.4,320.0,164.0,156.0,18.0,105.0,870.0,18.0,0.62,0.5,7.0,0.35,41.0,3.0,1.6,2024.0
08/24,3589.0,Madiwala Tank,"D (Propagation of wild life,fisheries)",6.2,8.0,524.0,4.0,1.8,1400.0,7900.0,3.0,104.0,5.0,104.0,84.0,40.0,1.5,0.4,104.0,60.0,44.0,19.0,76.0,356.0,10.0,0.29,0.5,34.0,0.27,53.0,3.0,0.79,2024.0
08/24,3590.0,Lalbagh Tank,"D (Propagation of wild life,fisheries)",5.5,8.1,526.0,4.0,2.0,260.0,5400.0,3.0,120.0,5.0,120.0,88.0,40.0,1.5,0.61,140.0,76.0,64.0,21.0,37.0,360.0,10.0,0.2,0.5,11.0,0.21,34.0,1.35,0.51,2024.0
08/24,3591.0,Kempambudhi Tank,"E (Irrigation, industrial cooling and controlled waste)",3.1,6.7,391.0,19.0,1.5,2000.0,17000.0,3.0,88.0,5.0,88.0,60.0,155.0,3.2,2.6,104.0,56.0,48.0,16.0,26.0,266.0,10.0,0.31,0.5,8.0,0.2,31.0,1.1,0.9,2024.0
08/24,3592.0,Yediyur Tank,"D (Propagation of wild life,fisheries)",5.4,6.8,273.0,4.0,1.0,1100.0,13000.0,3.0,60.0,5.0,60.0,44.0,45.0,1.5,0.4,72.0,40.0,32.0,11.0,37.0,186.0,12.0,0.2,0.5,5.0,0.2,50.0,2.0,0.05,2024.0
08/24,3593.0,Ulsoor Lake Temple,"D (Propagation of wild life,fisheries)",5.9,8.4,374.0,8.0,1.5,32.0,350.0,16.0,88.0,8.0,96.0,56.0,76.0,1.5,0.4,60.0,36.0,24.0,20.0,25.0,254.0,40.0,0.2,0.5,2.0,0.2,47.0,1.4,0.05,2024.0
08/24,3594.0,Sankey Tank,"D (Propagation of wild life,fisheries)",6.9,7.5,532.0,4.0,2.1,170.0,2400.0,3.0,120.0,5.0,120.0,88.0,40.0,1.5,0.4,140.0,76.0,64.0,22.0,48.0,364.0,10.0,0.2,0.5,11.0,0.44,40.0,2.0,0.27,2024.0
08/24,3595.0,Byrasandra Tank,"D (Propagation of wild life,fisheries)",4.2,7.2,508.0,9.0,2.04,2600.0,11000.0,3.0,140.0,5.0,140.0,60.0,80.0,1.5,0.86,136.0,72.0,64.0,24.0,41.0,344.0,26.0,0.35,0.5,2.0,0.36,39.0,1.53,0.93,2024.0
08/24,3596.0,Nayandanahalli Tank,"D (Propagation of wild life,fisheries)",5.7,8.8,800.0,5.0,5.7,32.0,1600.0,156.0,296.0,156.0,296.0,128.0,64.0,1.5,0.4,196.0,104.0,92.0,30.0,89.0,542.0,14.0,0.2,0.5,20.0,0.32,47.0,2.8,0.6,2024.0
08/24,3597.0,Hesaraghatta Lake,"D (Propagation of wild life,fisheries)",6.0,8.1,359.0,4.0,1.4,380.0,3500.0,3.0,96.0,5.0,96.0,56.0,44.0,1.5,0.46,80.0,44.0,36.0,15.0,31.0,246.0,10.0,0.2,0.5,7.0,0.28,42.0,2.0,0.05,2024.0
08/24,3598.0,Herohalli Tank,"E (Irrigation, industrial cooling and controlled waste)",3.2,6.8,429.0,24.0,1.65,3100.0,11000.0,3.0,132.0,5.0,132.0,48.0,180.0,2.3,1.8,124.0,68.0,56.0,7.0,29.0,292.0,92.0,0.91,0.5,2.0,0.2,33.0,1.13,2.45,2024.0
08/24,3599.0,Anchepalya Lake,"E (Irrigation, industrial cooling and controlled waste)",2.8,7.2,365.0,19.0,1.4,2100.0,9400.0,3.0,84.0,5.0,84.0,60.0,156.0,4.3,3.6,100.0,56.0,44.0,16.0,32.0,250.0,10.0,0.27,0.5,7.0,0.2,39.0,1.4,0.79,2024.0
08/24,3600.0,Shivapura Tank,"D (Propagation of wild life,fisheries)",6.0,7.2,1038.0,4.0,4.18,580.0,16000.0,3.0,172.0,5.0,172.0,188.0,40.0,1.5,0.4,276.0,144.0,132.0,41.0,92.0,704.0,14.0,0.2,0.5,7.0,0.39,41.0,2.4,0.05,2024.0
08/24,3601.0,Karihobanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",2.8,6.8,967.0,27.0,3.9,1400.0,7900.0,3.0,176.0,5.0,176.0,180.0,220.0,10.0,8.2,216.0,112.0,104.0,21.0,85.0,656.0,16.0,1.57,0.5,5.0,0.52,45.0,3.0,4.3,2024.0
08/24,3602.0,Bellandur Lake,"E (Irrigation, industrial cooling and controlled waste)",3.3,7.5,1100.0,29.0,4.71,11.0,350.0,3.0,144.0,5.0,144.0,148.0,208.0,10.14,7.8,204.0,108.0,96.0,43.0,105.0,748.0,16.0,1.35,0.5,4.0,0.46,52.0,3.21,3.57,2024.0
08/24,3604.0,Doddanekkundi Lake,"D (Propagation of wild life,fisheries)",5.4,7.0,574.0,6.0,2.0,430.0,9200.0,3.0,136.0,5.0,136.0,72.0,56.0,1.5,0.4,164.0,88.0,76.0,20.0,73.0,386.0,72.0,0.21,0.5,22.0,0.45,45.0,2.0,0.55,2024.0
08/24,3605.0,Yelemallappa Shetty Lake,"E (Irrigation, industrial cooling and controlled waste)",1.2,6.9,616.0,32.0,2.4,2200.0,9400.0,3.0,140.0,5.0,140.0,104.0,196.0,4.8,4.2,168.0,88.0,80.0,25.0,55.0,420.0,12.0,0.87,0.5,14.0,0.2,39.0,2.0,2.45,2024.0
08/24,3606.0,Dasarahalli Tank,"E (Irrigation, industrial cooling and controlled waste)",2.2,6.8,299.0,24.0,1.1,2100.0,11000.0,3.0,68.0,5.0,68.0,48.0,176.0,4.6,3.9,80.0,44.0,36.0,12.0,27.0,204.0,10.0,0.61,0.5,6.0,0.2,39.0,1.31,1.78,2024.0
08/24,3607.0,Kalkere Tank,"E (Irrigation, industrial cooling and controlled waste)",2.6,6.5,829.0,15.0,3.2,1400.0,13000.0,3.0,192.0,5.0,192.0,140.0,129.0,4.3,3.9,224.0,116.0,108.0,34.0,76.0,568.0,16.0,0.38,0.5,17.0,0.21,42.0,2.21,1.06,2024.0
08/24,3608.0,Varthur Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.8,1146.0,83.0,4.4,920000.0,4600000.0,3.0,268.0,5.0,268.0,192.0,360.0,19.0,15.0,312.0,160.0,152.0,47.0,112.0,788.0,20.0,1.05,0.5,23.0,0.54,41.0,2.76,3.01,2024.0
08/24,3609.0,Ibbalur Lake,"E (Irrigation, industrial cooling and controlled waste)",1.9,7.0,826.0,30.0,3.29,26.0,1600.0,3.0,140.0,5.0,140.0,100.0,196.0,3.64,2.8,144.0,76.0,68.0,14.0,68.0,562.0,10.0,0.72,0.5,3.0,0.26,50.0,2.45,1.91,2024.0
08/24,3610.0,Tubarahalli Tank,"E (Irrigation, industrial cooling and controlled waste)",2.9,6.6,1018.0,21.0,4.1,33.0,920.0,3.0,236.0,5.0,236.0,172.0,161.0,6.1,5.5,284.0,148.0,136.0,41.0,104.0,696.0,12.0,0.54,0.5,21.0,0.26,42.0,2.68,1.58,2024.0
08/24,3611.0,Kaikondanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",2.5,7.8,1331.0,58.0,6.58,3100.0,9400.0,3.0,316.0,5.0,316.0,112.0,312.0,33.8,26.0,356.0,184.0,172.0,36.0,125.0,904.0,22.0,1.01,0.5,6.0,0.49,42.0,2.88,2.67,2024.0
08/24,3612.0,Agaram Lake,"E (Irrigation, industrial cooling and controlled waste)",2.2,7.4,1110.0,36.0,4.62,23.0,920.0,3.0,192.0,5.0,192.0,92.0,256.0,8.58,6.6,208.0,108.0,100.0,26.0,96.0,754.0,10.0,2.83,0.5,6.0,0.38,49.0,2.89,7.36,2024.0
08/24,3613.0,Gottigere Lake,"D (Propagation of wild life,fisheries)",5.8,7.6,823.0,7.0,3.32,2100.0,11000.0,3.0,180.0,5.0,180.0,132.0,64.0,1.5,0.4,164.0,88.0,76.0,25.0,71.0,560.0,42.0,0.47,0.5,5.0,0.26,48.0,2.4,1.19,2024.0
08/24,3614.0,Puttenahalli Lake,"D (Propagation of wild life,fisheries)",5.0,7.5,543.0,6.0,2.19,260.0,3500.0,3.0,108.0,5.0,108.0,88.0,52.0,1.5,0.4,116.0,64.0,52.0,9.0,42.0,368.0,12.0,0.3,0.5,3.0,0.31,43.0,1.7,0.8,2024.0
08/24,3615.0,Arakere Lake,"D (Propagation of wild life,fisheries)",5.7,8.0,852.0,5.0,2.9,430.0,5400.0,3.0,200.0,5.0,200.0,140.0,60.0,1.5,0.4,180.0,96.0,84.0,29.0,108.0,574.0,66.0,1.6,0.5,37.0,0.49,51.0,4.0,3.9,2024.0
08/24,3616.0,Kalena Agrahara Lake,"D (Propagation of wild life,fisheries)",6.1,7.1,772.0,4.0,2.7,2100.0,4800.0,3.0,164.0,5.0,164.0,108.0,48.0,1.5,0.4,180.0,96.0,84.0,36.0,96.0,518.0,40.0,0.22,0.5,31.0,0.48,49.0,3.0,0.58,2024.0
08/24,3617.0,Hulimavu Lake,"D (Propagation of wild life,fisheries)",6.0,8.0,482.0,7.0,1.94,240.0,5400.0,3.0,108.0,5.0,108.0,76.0,60.0,1.5,0.4,104.0,56.0,48.0,20.0,37.0,328.0,24.0,0.26,0.5,2.0,0.21,43.0,1.58,0.66,2024.0
08/24,3618.0,Singasandra Lake,"D (Propagation of wild life,fisheries)",6.1,8.0,400.0,4.0,0.3,410.0,3500.0,3.0,104.0,5.0,104.0,60.0,40.0,1.5,0.4,140.0,76.0,64.0,22.0,48.0,308.0,10.0,0.31,0.5,5.0,0.32,41.0,1.7,0.84,2024.0
08/24,3619.0,Begur Tank,"D (Propagation of wild life,fisheries)",6.1,7.3,1546.0,4.0,5.4,170.0,2400.0,3.0,128.0,5.0,128.0,360.0,44.0,1.5,0.4,232.0,124.0,108.0,120.0,188.0,1034.0,34.0,0.24,0.5,45.0,0.64,58.0,5.0,0.59,2024.0
08/24,3620.0,Parappana Agrahara Lake,"D (Propagation of wild life,fisheries)",5.7,8.0,608.0,5.0,0.65,24.0,1600.0,3.0,96.0,5.0,96.0,100.0,60.0,1.5,0.4,116.0,64.0,52.0,39.0,65.0,410.0,28.0,0.83,0.5,10.0,0.31,52.0,2.6,2.2,2024.0
08/24,3621.0,Haralur Lake,"D (Propagation of wild life,fisheries)",6.0,8.2,676.0,4.0,0.71,270.0,3500.0,3.0,104.0,5.0,104.0,128.0,48.0,1.5,0.4,116.0,64.0,52.0,27.0,70.0,454.0,198.0,0.79,0.5,8.0,0.26,54.0,2.9,2.0,2024.0
08/24,3622.0,Somasundrapalya Lake,"D (Propagation of wild life,fisheries)",5.8,7.1,814.0,5.0,0.3,43.0,920.0,3.0,132.0,5.0,132.0,148.0,68.0,1.5,0.4,152.0,84.0,68.0,19.0,86.0,548.0,10.0,8.0,0.5,13.0,2.2,52.0,3.0,0.84,2024.0
08/24,3623.0,Anekal Doddakere Tank,"E (Irrigation, industrial cooling and controlled waste)",3.4,7.4,1690.0,17.0,5.9,260.0,3500.0,3.0,208.0,5.0,208.0,456.0,116.0,1.9,1.4,340.0,176.0,164.0,26.0,172.0,1132.0,10.0,0.41,0.5,22.0,0.51,50.0,4.0,1.2,2024.0
08/24,3624.0,Puttenahalli Lake,"D (Propagation of wild life,fisheries)",5.8,7.2,681.0,7.0,2.75,260.0,5400.0,3.0,156.0,5.0,156.0,108.0,64.0,1.5,0.4,168.0,88.0,80.0,16.0,58.0,462.0,18.0,1.34,0.5,4.0,0.21,42.0,1.95,3.54,2024.0
08/24,3625.0,Hebbal Lake,"D (Propagation of wild life,fisheries)",5.9,7.0,685.0,6.0,2.76,3100.0,9400.0,3.0,148.0,5.0,148.0,112.0,56.0,1.5,0.4,156.0,84.0,72.0,27.0,59.0,446.0,20.0,1.18,0.5,4.0,0.28,44.0,2.06,3.03,2024.0
08/24,3626.0,Nagavara Lake,"D (Propagation of wild life,fisheries)",5.9,7.1,679.0,6.0,2.74,210.0,5400.0,3.0,160.0,5.0,160.0,96.0,56.0,1.5,0.4,176.0,92.0,84.0,23.0,55.0,462.0,12.0,1.05,0.5,3.0,0.24,40.0,1.81,2.78,2024.0
08/24,3627.0,Jakkur Lake,"D (Propagation of wild life,fisheries)",4.3,6.9,910.0,8.0,3.67,930.0,7900.0,3.0,188.0,5.0,188.0,156.0,80.0,1.5,0.68,200.0,120.0,80.0,22.0,72.0,618.0,14.0,2.79,0.5,5.0,0.26,43.0,2.21,7.22,2024.0
08/24,3628.0,Amruthahalli Lake,"D (Propagation of wild life,fisheries)",4.6,7.2,658.0,7.0,2.3,12000.0,70000.0,3.0,152.0,5.0,152.0,92.0,84.0,1.5,0.51,152.0,84.0,68.0,17.0,62.0,440.0,58.0,1.3,0.5,18.0,0.35,45.0,2.0,3.4,2024.0
08/24,3629.0,Allalasandra Lake,"D (Propagation of wild life,fisheries)",4.8,7.0,922.0,9.0,3.72,170.0,3500.0,3.0,180.0,5.0,180.0,172.0,84.0,1.5,0.73,200.0,120.0,80.0,20.0,77.0,626.0,24.0,2.92,0.5,5.0,0.32,45.0,2.36,7.63,2024.0
08/24,3630.0,Yelahanka Tank,"D (Propagation of wild life,fisheries)",4.6,6.9,920.0,9.0,3.71,1100.0,46000.0,3.0,192.0,5.0,192.0,148.0,88.0,1.5,0.4,196.0,104.0,92.0,20.0,76.0,624.0,24.0,2.88,0.5,4.0,0.3,45.0,2.35,7.49,2024.0
08/24,3633.0,Subramanyapura Tank,"D (Propagation of wild life,fisheries)",4.9,8.1,643.0,8.0,2.2,1200.0,13000.0,3.0,172.0,5.0,180.0,124.0,84.0,1.5,0.92,144.0,76.0,68.0,18.0,72.0,438.0,154.0,0.5,0.5,25.0,0.2,47.0,2.6,1.0,2024.0
08/24,3634.0,Devarakere Tank,"D (Propagation of wild life,fisheries)",4.6,8.7,383.0,9.0,0.3,1700.0,7000.0,3.0,136.0,5.0,136.0,40.0,87.0,1.5,0.95,112.0,60.0,52.0,19.0,36.0,260.0,104.0,1.0,0.5,16.0,0.2,35.0,1.36,2.0,2024.0
08/24,3635.0,Malathahalli Lake,"D (Propagation of wild life,fisheries)",4.9,6.7,666.0,5.0,2.6,2100.0,11000.0,3.0,152.0,5.0,152.0,112.0,48.0,1.5,0.62,180.0,92.0,88.0,27.0,61.0,458.0,72.0,0.2,0.5,13.0,0.2,40.0,2.0,0.45,2024.0
08/24,3636.0,Hoskere Lake,"E (Irrigation, industrial cooling and controlled waste)",3.1,6.5,398.0,18.0,1.5,2000.0,9400.0,3.0,88.0,5.0,88.0,64.0,160.0,4.1,3.7,104.0,56.0,48.0,16.0,37.0,266.0,36.0,0.2,0.5,8.0,0.2,41.0,2.0,0.05,2024.0
08/24,3638.0,Yelachenahalli Lake,"D (Propagation of wild life,fisheries)",5.1,7.9,409.0,5.0,1.6,310.0,3500.0,3.0,92.0,5.0,92.0,64.0,50.0,1.5,0.56,108.0,60.0,48.0,17.0,77.0,278.0,10.0,0.2,0.5,8.0,0.2,58.0,3.22,0.05,2024.0
08/24,3639.0,Kengeri Tank,"D (Propagation of wild life,fisheries)",6.1,7.6,756.0,4.0,2.9,14.0,240.0,3.0,176.0,5.0,176.0,128.0,43.0,1.5,0.4,204.0,108.0,96.0,31.0,73.0,518.0,10.0,0.2,0.5,15.0,0.21,42.0,2.2,0.51,2024.0
08/24,3640.0,Uttarahalli Doraikere,"D (Propagation of wild life,fisheries)",4.2,6.5,248.0,9.0,0.7,1100.0,7900.0,3.0,76.0,5.0,76.0,28.0,89.0,1.5,0.9,76.0,44.0,32.0,15.0,30.0,170.0,86.0,0.3,0.5,10.0,0.2,42.0,1.5,0.6,2024.0
08/24,3641.0,Dhorekere Tank,"E (Irrigation, industrial cooling and controlled waste)",3.0,7.5,385.0,12.0,1.3,2600.0,11000.0,3.0,136.0,5.0,136.0,40.0,116.0,1.6,1.2,124.0,64.0,60.0,19.0,36.0,260.0,104.0,1.0,0.5,16.0,0.2,35.0,1.36,2.0,2024.0
08/24,3642.0,Jigani Tank,"E (Irrigation, industrial cooling and controlled waste)",2.7,7.4,964.0,30.0,3.4,210.0,5400.0,3.0,236.0,5.0,236.0,136.0,172.0,10.6,8.0,212.0,112.0,100.0,12.0,105.0,650.0,10.0,2.9,0.5,14.0,0.31,50.0,3.0,7.9,2024.0
08/24,3643.0,Benniganahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",3.1,6.7,582.0,14.0,2.2,210.0,3500.0,3.0,132.0,5.0,132.0,96.0,120.0,2.3,1.9,156.0,84.0,72.0,24.0,51.0,396.0,10.0,0.24,0.5,12.0,0.2,39.0,2.0,0.68,2024.0
08/24,3655.0,Mathikere Tank,"D (Propagation of wild life,fisheries)",4.9,7.2,349.0,5.0,1.3,210.0,3500.0,3.0,76.0,5.0,76.0,56.0,51.0,1.5,0.59,92.0,52.0,40.0,14.0,31.0,236.0,46.0,0.2,0.5,7.0,0.37,40.0,1.4,0.05,2024.0
08/24,3678.0,Nanjapura Tank,"E (Irrigation, industrial cooling and controlled waste)",4.9,6.89,2970.0,8.0,3.5,1405.0,6450.0,3.0,154.0,5.0,480.0,440.0,134.0,9.865,0.4,740.0,400.0,340.0,500.0,346.0,2020.0,12.0,0.2,0.5,12.0,0.9,42.0,5.53,1.7300000000000002,2024.0
08/24,4094.0,Gangondanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.8,1376.0,45.0,5.55,2600.0,9400.0,3.0,232.0,5.0,232.0,288.0,300.0,18.23,15.0,328.0,168.0,160.0,53.0,152.0,934.0,10.0,1.25,0.5,9.0,0.43,44.0,3.0,3.41,2024.0
08/24,4097.0,Kachohalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.6,1750.0,79.0,4.475,2100.0,11000.0,3.0,408.0,5.0,408.0,296.0,400.0,45.0,38.0,476.0,244.0,232.0,71.0,160.0,1198.0,10.0,1.04,0.5,35.0,0.23,40.0,3.2,2.9,2024.0
08/24,4107.0,"River Dakshina Pinakini Near Mugalur Bridge Mugalur, Bengaluru","E (Irrigation, industrial cooling and controlled waste)",2.2,7.0,968.0,42.0,3.4,260.0,3500.0,3.0,220.0,5.0,220.0,120.0,236.0,28.0,20.0,212.0,112.0,100.0,32.0,94.0,648.0,14.0,1.4,0.5,31.0,0.26,45.0,3.0,3.6,2024.0
08/24,4504.0,Sarakki Lake,"D (Propagation of wild life,fisheries)",5.3,7.5,808.0,5.0,3.1,210.0,3500.0,3.0,184.0,5.0,184.0,132.0,48.0,1.5,0.41,216.0,112.0,104.0,33.0,79.0,550.0,10.0,0.27,0.5,16.0,0.26,42.0,2.35,0.79,2024.0
08/24,4505.0,Nelamangala Lake,"E (Irrigation, industrial cooling and controlled waste)",2.0,6.7,1213.0,18.0,4.3,3300.0,28000.0,3.0,348.0,5.0,348.0,216.0,118.0,6.0,3.9,336.0,172.0,164.0,24.0,132.0,826.0,38.0,2.0,0.5,28.0,0.3,43.0,3.1,4.0,2024.0
08/24,4506.0,Abbigere Lake,"D (Propagation of wild life,fisheries)",5.7,7.9,935.0,5.0,3.3,17.0,920.0,3.0,152.0,5.0,152.0,164.0,52.0,1.5,0.4,200.0,108.0,92.0,74.0,104.0,624.0,48.0,0.22,0.5,14.0,0.32,51.0,3.0,0.55,2024.0
08/24,4507.0,Chelekere Lake,"D (Propagation of wild life,fisheries)",6.0,7.0,681.0,5.0,2.75,11000.0,49000.0,3.0,156.0,5.0,156.0,116.0,48.0,1.5,0.4,172.0,92.0,80.0,21.0,56.0,464.0,26.0,1.07,0.5,3.0,0.26,41.0,1.85,2.85,2024.0
08/24,4508.0,Singapura Lake,"D (Propagation of wild life,fisheries)",6.1,7.0,684.0,5.0,2.76,930.0,7900.0,3.0,164.0,5.0,164.0,124.0,44.0,1.5,0.4,188.0,100.0,88.0,23.0,56.0,464.0,30.0,1.15,0.5,3.0,0.29,39.0,1.77,2.94,2024.0
08/24,4509.0,Narasipura Lake,"D (Propagation of wild life,fisheries)",5.8,7.0,686.0,6.0,0.3,260.0,3500.0,3.0,152.0,5.0,152.0,116.0,56.0,1.5,0.4,176.0,92.0,84.0,21.0,56.0,466.0,28.0,1.05,0.5,3.0,0.29,40.0,1.84,2.78,2024.0
08/24,4510.0,Rachenahalli Lake,"D (Propagation of wild life,fisheries)",4.8,6.9,948.0,7.0,3.7,3100.0,11000.0,3.0,176.0,5.0,176.0,164.0,60.0,1.5,0.71,196.0,104.0,92.0,21.0,73.0,646.0,22.0,1.35,0.5,5.0,0.34,44.0,2.26,3.57,2024.0
08/24,4511.0,Kogilu Kere,"D (Propagation of wild life,fisheries)",5.7,7.4,661.0,5.0,2.3,2300.0,13000.0,3.0,156.0,5.0,156.0,92.0,64.0,1.5,0.4,148.0,80.0,68.0,16.0,65.0,444.0,24.0,1.5,0.5,21.0,0.38,46.0,2.0,3.8,2024.0
08/24,4512.0,Viswaneedam Lake,"E (Irrigation, industrial cooling and controlled waste)",2.6,6.6,396.0,28.0,1.59,320.0,3500.0,3.0,112.0,5.0,112.0,36.0,196.0,4.6,3.6,116.0,64.0,52.0,6.0,26.0,268.0,10.0,1.24,0.5,2.0,0.2,32.0,1.05,3.44,2024.0
08/24,4513.0,Ramammana Kere,"E (Irrigation, industrial cooling and controlled waste)",3.3,7.1,1236.0,17.0,4.7,32.0,1600.0,3.0,288.0,5.0,288.0,208.0,129.0,2.5,2.1,336.0,172.0,164.0,52.0,117.0,846.0,10.0,0.31,0.5,25.0,0.32,41.0,2.78,0.88,2024.0
08/24,4514.0,Sadaramangala Lake,"D (Propagation of wild life,fisheries)",5.6,7.2,639.0,5.0,2.2,310.0,3500.0,3.0,84.0,5.0,84.0,108.0,60.0,1.5,0.48,156.0,84.0,72.0,32.0,80.0,422.0,26.0,0.44,0.5,27.0,0.3,47.0,3.0,1.2,2024.0
08/24,4515.0,Bhattarahalli Lake,"D (Propagation of wild life,fisheries)",5.6,7.0,1045.0,4.0,4.0,1700.0,11000.0,3.0,240.0,5.0,240.0,176.0,40.0,1.5,0.4,284.0,148.0,136.0,42.0,104.0,716.0,10.0,0.26,0.5,21.0,0.31,42.0,2.68,0.76,2024.0
08/24,4516.0,Kundalahalli Lake,"D (Propagation of wild life,fisheries)",5.2,7.3,668.0,4.0,2.5,390.0,3500.0,3.0,148.0,5.0,148.0,112.0,44.0,1.5,0.44,184.0,96.0,88.0,27.0,63.0,456.0,10.0,0.2,0.5,13.0,0.2,41.0,2.02,0.05,2024.0
08/24,4517.0,Kowdhenahalli Tank,"E (Irrigation, industrial cooling and controlled waste)",2.2,6.7,698.0,33.0,2.7,1100.0,4800.0,3.0,160.0,5.0,160.0,116.0,200.0,3.2,2.8,188.0,100.0,88.0,28.0,66.0,474.0,10.0,0.26,0.5,16.0,0.2,41.0,2.1,0.74,2024.0
08/24,4518.0,Garudacharpalya Tank,"D (Propagation of wild life,fisheries)",5.9,8.2,642.0,4.0,2.2,400.0,5400.0,3.0,104.0,5.0,104.0,104.0,48.0,1.5,0.4,160.0,88.0,72.0,30.0,82.0,428.0,24.0,0.59,0.5,30.0,0.29,47.0,3.0,1.7,2024.0
